clk_s_T(s),gbf_T(s),q_str_d,Alarm_Detector,q_str_atm,Alarm_ATM
1.780000e-05,2.700000e-07,32,'1',328,'1'
1.780000e-05,2.750000e-07,31,'1',323,'1'
1.780000e-05,2.800000e-07,30,'1',317,'1'
1.780000e-05,2.850000e-07,30,'1',311,'1'
1.780000e-05,2.900000e-07,30,'1',306,'1'
1.780000e-05,2.950000e-07,30,'1',301,'1'
1.780000e-05,3.000000e-07,29,'1',295,'1'
1.780000e-05,3.050000e-07,28,'1',291,'1'
1.780000e-05,3.100000e-07,28,'1',287,'1'
1.780000e-05,3.150000e-07,27,'1',281,'1'
1.780000e-05,3.200000e-07,27,'1',277,'1'
1.780000e-05,3.250000e-07,26,'1',272,'1'
1.780000e-05,3.300000e-07,26,'0',269,'1'
1.780000e-05,3.350000e-07,25,'0',264,'1'
1.780000e-05,3.390000e-07,25,'1',261,'1'
1.780000e-05,3.450000e-07,24,'1',257,'1'
1.780000e-05,3.500000e-07,24,'0',253,'1'
1.780000e-05,3.550000e-07,24,'0',250,'1'
1.780000e-05,3.600000e-07,23,'0',246,'1'
1.780000e-05,3.650000e-07,24,'1',243,'1'
1.780000e-05,3.700000e-07,23,'1',240,'1'
1.780000e-05,3.750000e-07,23,'0',236,'1'
1.780000e-05,3.800000e-07,22,'0',233,'1'
1.780000e-05,3.850000e-07,22,'1',230,'1'
1.780000e-05,3.900000e-07,22,'1',227,'1'
1.780000e-05,3.950000e-07,22,'0',224,'1'
1.780000e-05,4.000000e-07,21,'0',222,'1'
1.780000e-05,4.050000e-07,21,'0',219,'0'
1.780000e-05,4.100000e-07,20,'1',216,'1'
1.780000e-05,4.150000e-07,20,'1',214,'1'
1.780000e-05,4.200000e-07,20,'0',211,'0'
1.780000e-05,4.250000e-07,20,'0',209,'0'
1.780000e-05,4.300000e-07,19,'0',206,'0'
1.780000e-05,4.350000e-07,20,'1',204,'1'
1.780000e-05,4.400000e-07,19,'1',202,'1'
1.780000e-05,4.450000e-07,19,'0',199,'0'
1.780000e-05,4.500000e-07,19,'0',197,'0'
1.780000e-05,4.540000e-07,19,'1',195,'1'
1.780000e-05,4.590000e-07,18,'1',192,'1'
1.780000e-05,4.640000e-07,18,'0',190,'0'
1.780000e-05,4.700000e-07,18,'0',189,'0'
1.780000e-05,4.750000e-07,17,'0',187,'0'
1.780000e-05,4.800000e-07,17,'1',185,'1'
1.780000e-05,4.850000e-07,17,'1',183,'1'
1.780000e-05,4.900000e-07,17,'0',181,'0'
1.780000e-05,4.950000e-07,16,'0',179,'1'
1.800000e-05,5.000000e-09,7,'1',17999,'1'
1.800000e-05,1.000000e-08,131,'1',8999,'1'
1.800000e-05,1.500000e-08,87,'1',5999,'1'
1.800000e-05,1.900000e-08,193,'1',4499,'1'
1.800000e-05,2.400000e-08,103,'1',3600,'1'
1.800000e-05,3.000000e-08,43,'1',2999,'1'
1.800000e-05,3.500000e-08,0,'1',2571,'1'
1.800000e-05,4.000000e-08,224,'1',2249,'1'
1.800000e-05,4.500000e-08,199,'1',1999,'1'
1.800000e-05,4.900000e-08,179,'1',1799,'1'
1.800000e-05,5.400000e-08,163,'1',1635,'1'
1.800000e-05,6.000000e-08,149,'1',1499,'1'
1.800000e-05,6.500000e-08,137,'1',1383,'1'
1.800000e-05,7.000000e-08,127,'1',1284,'1'
1.800000e-05,7.500000e-08,119,'1',1199,'1'
1.800000e-05,7.900000e-08,111,'1',1124,'1'
1.800000e-05,8.400000e-08,105,'1',1058,'1'
1.800000e-05,9.000000e-08,99,'1',999,'1'
1.800000e-05,9.500000e-08,93,'1',946,'1'
1.800000e-05,1.000000e-07,89,'1',899,'1'
1.800000e-05,1.050000e-07,85,'1',856,'1'
1.800000e-05,1.090000e-07,81,'1',817,'1'
1.800000e-05,1.140000e-07,77,'1',781,'1'
1.800000e-05,1.200000e-07,74,'1',749,'1'
1.800000e-05,1.250000e-07,71,'1',719,'1'
1.800000e-05,1.300000e-07,69,'1',691,'1'
1.800000e-05,1.350000e-07,66,'1',666,'1'
1.800000e-05,1.400000e-07,63,'1',642,'1'
1.800000e-05,1.450000e-07,61,'1',620,'1'
1.800000e-05,1.500000e-07,59,'1',599,'1'
1.800000e-05,1.550000e-07,57,'1',580,'1'
1.800000e-05,1.600000e-07,55,'1',562,'1'
1.800000e-05,1.640000e-07,54,'1',544,'1'
1.800000e-05,1.690000e-07,52,'1',528,'1'
1.800000e-05,1.750000e-07,50,'1',514,'1'
1.800000e-05,1.800000e-07,49,'1',499,'1'
1.800000e-05,1.850000e-07,48,'1',485,'1'
1.800000e-05,1.900000e-07,46,'1',473,'1'
1.800000e-05,1.950000e-07,45,'1',460,'1'
1.800000e-05,2.000000e-07,44,'1',449,'1'
1.800000e-05,2.050000e-07,42,'1',438,'1'
1.800000e-05,2.100000e-07,41,'1',427,'1'
1.800000e-05,2.150000e-07,41,'1',418,'1'
1.800000e-05,2.200000e-07,39,'1',409,'1'
1.800000e-05,2.250000e-07,39,'1',399,'1'
1.800000e-05,2.300000e-07,38,'1',391,'1'
1.800000e-05,2.350000e-07,38,'1',382,'1'
1.800000e-05,2.400000e-07,37,'1',374,'1'
1.800000e-05,2.450000e-07,35,'1',367,'1'
1.800000e-05,2.500000e-07,35,'1',359,'1'
1.800000e-05,2.550000e-07,34,'1',352,'1'
1.800000e-05,2.600000e-07,33,'1',346,'1'
1.800000e-05,2.650000e-07,33,'1',339,'1'
1.800000e-05,2.700000e-07,32,'1',332,'1'
1.800000e-05,2.750000e-07,32,'1',327,'1'
1.800000e-05,2.800000e-07,31,'1',320,'1'
1.800000e-05,2.850000e-07,30,'1',315,'1'
1.800000e-05,2.900000e-07,30,'1',309,'1'
1.800000e-05,2.950000e-07,29,'1',304,'1'
1.800000e-05,3.000000e-07,29,'1',299,'1'
1.800000e-05,3.050000e-07,29,'1',294,'1'
1.800000e-05,3.100000e-07,28,'1',289,'1'
1.800000e-05,3.150000e-07,27,'1',285,'1'
1.800000e-05,3.200000e-07,27,'1',280,'1'
1.800000e-05,3.250000e-07,26,'1',276,'1'
1.800000e-05,3.300000e-07,26,'1',272,'1'
1.800000e-05,3.350000e-07,26,'0',268,'1'
1.800000e-05,3.390000e-07,26,'0',264,'1'
1.800000e-05,3.450000e-07,25,'1',260,'1'
1.800000e-05,3.500000e-07,24,'1',256,'1'
1.800000e-05,3.550000e-07,24,'1',253,'1'
1.800000e-05,3.600000e-07,24,'1',249,'1'
1.800000e-05,3.650000e-07,24,'0',246,'1'
1.800000e-05,3.700000e-07,23,'0',242,'1'
1.800000e-05,3.750000e-07,23,'0',239,'1'
1.800000e-05,3.800000e-07,23,'0',236,'1'
1.800000e-05,3.850000e-07,23,'0',233,'1'
1.800000e-05,3.900000e-07,22,'1',230,'1'
1.800000e-05,3.950000e-07,22,'1',226,'1'
1.800000e-05,4.000000e-07,22,'1',224,'1'
1.800000e-05,4.050000e-07,22,'1',221,'1'
1.800000e-05,4.100000e-07,21,'0',218,'0'
1.800000e-05,4.150000e-07,20,'0',216,'0'
1.800000e-05,4.200000e-07,20,'0',213,'0'
1.800000e-05,4.250000e-07,20,'0',211,'0'
1.800000e-05,4.300000e-07,19,'0',208,'0'
1.800000e-05,4.350000e-07,19,'1',206,'1'
1.800000e-05,4.400000e-07,20,'1',203,'1'
1.800000e-05,4.450000e-07,20,'1',201,'1'
1.800000e-05,4.500000e-07,19,'1',199,'1'
1.800000e-05,4.540000e-07,18,'0',196,'0'
1.800000e-05,4.590000e-07,19,'0',195,'0'
1.800000e-05,4.640000e-07,18,'0',193,'0'
1.800000e-05,4.700000e-07,18,'0',191,'0'
1.800000e-05,4.750000e-07,18,'0',188,'0'
1.800000e-05,4.800000e-07,18,'1',186,'1'
1.800000e-05,4.850000e-07,18,'1',184,'1'
1.800000e-05,4.900000e-07,17,'1',183,'1'
1.800000e-05,4.950000e-07,17,'1',181,'1'
1.820000e-05,5.000000e-09,27,'1',18199,'1'
1.820000e-05,1.000000e-08,141,'1',9099,'1'
1.820000e-05,1.500000e-08,94,'1',6065,'1'
1.820000e-05,1.900000e-08,198,'1',4549,'1'
1.820000e-05,2.400000e-08,107,'1',3639,'1'
1.820000e-05,3.000000e-08,47,'1',3032,'1'
1.820000e-05,3.500000e-08,3,'1',2599,'1'
1.820000e-05,4.000000e-08,227,'1',2274,'1'
1.820000e-05,4.500000e-08,202,'1',2021,'1'
1.820000e-05,4.900000e-08,181,'1',1819,'1'
1.820000e-05,5.400000e-08,164,'1',1654,'1'
1.820000e-05,6.000000e-08,151,'1',1516,'1'
1.820000e-05,6.500000e-08,139,'1',1399,'1'
1.820000e-05,7.000000e-08,129,'1',1299,'1'
1.820000e-05,7.500000e-08,121,'1',1213,'1'
1.820000e-05,7.900000e-08,113,'1',1136,'1'
1.820000e-05,8.400000e-08,106,'1',1069,'1'
1.820000e-05,9.000000e-08,101,'1',1010,'1'
1.820000e-05,9.500000e-08,94,'1',957,'1'
1.820000e-05,1.000000e-07,90,'1',909,'1'
1.820000e-05,1.050000e-07,86,'1',865,'1'
1.820000e-05,1.090000e-07,82,'1',826,'1'
1.820000e-05,1.140000e-07,78,'1',791,'1'
1.820000e-05,1.200000e-07,74,'1',757,'1'
1.820000e-05,1.250000e-07,72,'1',727,'1'
1.820000e-05,1.300000e-07,69,'1',699,'1'
1.820000e-05,1.350000e-07,66,'1',673,'1'
1.820000e-05,1.400000e-07,64,'1',649,'1'
1.820000e-05,1.450000e-07,62,'1',627,'1'
1.820000e-05,1.500000e-07,59,'1',606,'1'
1.820000e-05,1.550000e-07,57,'1',586,'1'
1.820000e-05,1.600000e-07,56,'1',568,'1'
1.820000e-05,1.640000e-07,55,'1',551,'1'
1.820000e-05,1.690000e-07,53,'1',534,'1'
1.820000e-05,1.750000e-07,51,'1',519,'1'
1.820000e-05,1.800000e-07,50,'1',504,'1'
1.820000e-05,1.850000e-07,48,'1',491,'1'
1.820000e-05,1.900000e-07,47,'1',478,'1'
1.820000e-05,1.950000e-07,46,'1',465,'1'
1.820000e-05,2.000000e-07,44,'1',454,'1'
1.820000e-05,2.050000e-07,43,'1',443,'1'
1.820000e-05,2.100000e-07,42,'1',432,'1'
1.820000e-05,2.150000e-07,41,'1',422,'1'
1.820000e-05,2.200000e-07,41,'1',412,'1'
1.820000e-05,2.250000e-07,40,'1',404,'1'
1.820000e-05,2.300000e-07,39,'1',395,'1'
1.820000e-05,2.350000e-07,38,'1',386,'1'
1.820000e-05,2.400000e-07,37,'1',378,'1'
1.820000e-05,2.450000e-07,36,'1',370,'1'
1.820000e-05,2.500000e-07,36,'1',363,'1'
1.820000e-05,2.550000e-07,35,'1',356,'1'
1.820000e-05,2.600000e-07,34,'1',349,'1'
1.820000e-05,2.650000e-07,34,'1',342,'1'
1.820000e-05,2.700000e-07,33,'1',336,'1'
1.820000e-05,2.750000e-07,32,'1',330,'1'
1.820000e-05,2.800000e-07,31,'1',324,'1'
1.820000e-05,2.850000e-07,31,'1',318,'1'
1.820000e-05,2.900000e-07,31,'1',313,'1'
1.820000e-05,2.950000e-07,30,'1',307,'1'
1.820000e-05,3.000000e-07,30,'1',302,'1'
1.820000e-05,3.050000e-07,29,'1',297,'1'
1.820000e-05,3.100000e-07,28,'1',293,'1'
1.820000e-05,3.150000e-07,28,'1',288,'1'
1.820000e-05,3.200000e-07,28,'1',283,'1'
1.820000e-05,3.250000e-07,27,'1',279,'1'
1.820000e-05,3.300000e-07,27,'1',275,'1'
1.820000e-05,3.350000e-07,26,'1',271,'1'
1.820000e-05,3.390000e-07,26,'1',267,'1'
1.820000e-05,3.450000e-07,25,'0',262,'1'
1.820000e-05,3.500000e-07,25,'1',259,'1'
1.820000e-05,3.550000e-07,24,'1',256,'1'
1.820000e-05,3.600000e-07,24,'0',252,'1'
1.820000e-05,3.650000e-07,24,'1',248,'1'
1.820000e-05,3.700000e-07,23,'0',245,'1'
1.820000e-05,3.750000e-07,23,'1',242,'1'
1.820000e-05,3.800000e-07,23,'0',238,'1'
1.820000e-05,3.850000e-07,23,'1',235,'1'
1.820000e-05,3.900000e-07,22,'1',232,'1'
1.820000e-05,3.950000e-07,22,'0',229,'1'
1.820000e-05,4.000000e-07,22,'1',227,'1'
1.820000e-05,4.050000e-07,22,'0',223,'1'
1.820000e-05,4.100000e-07,21,'1',221,'1'
1.820000e-05,4.150000e-07,21,'0',218,'0'
1.820000e-05,4.200000e-07,21,'1',215,'1'
1.820000e-05,4.250000e-07,20,'1',213,'1'
1.820000e-05,4.300000e-07,20,'0',211,'0'
1.820000e-05,4.350000e-07,20,'1',209,'1'
1.820000e-05,4.400000e-07,20,'0',206,'0'
1.820000e-05,4.450000e-07,20,'1',204,'1'
1.820000e-05,4.500000e-07,19,'0',201,'0'
1.820000e-05,4.540000e-07,19,'1',199,'1'
1.820000e-05,4.590000e-07,19,'1',197,'1'
1.820000e-05,4.640000e-07,18,'0',194,'0'
1.820000e-05,4.700000e-07,18,'1',192,'1'
1.820000e-05,4.750000e-07,19,'0',190,'0'
1.820000e-05,4.800000e-07,18,'1',188,'1'
1.820000e-05,4.850000e-07,18,'0',187,'0'
1.820000e-05,4.900000e-07,17,'1',184,'1'
1.820000e-05,4.950000e-07,17,'1',183,'1'
1.840000e-05,5.000000e-09,47,'1',18399,'1'
1.840000e-05,1.000000e-08,151,'1',9199,'1'
1.840000e-05,1.500000e-08,100,'1',6133,'1'
1.840000e-05,1.900000e-08,203,'1',4599,'1'
1.840000e-05,2.400000e-08,111,'1',3679,'1'
1.840000e-05,3.000000e-08,50,'1',3066,'1'
1.840000e-05,3.500000e-08,6,'1',2628,'1'
1.840000e-05,4.000000e-08,229,'1',2299,'1'
1.840000e-05,4.500000e-08,203,'1',2043,'1'
1.840000e-05,4.900000e-08,183,'1',1839,'1'
1.840000e-05,5.400000e-08,167,'1',1672,'1'
1.840000e-05,6.000000e-08,152,'1',1533,'1'
1.840000e-05,6.500000e-08,140,'1',1414,'1'
1.840000e-05,7.000000e-08,131,'1',1313,'1'
1.840000e-05,7.500000e-08,121,'1',1225,'1'
1.840000e-05,7.900000e-08,114,'1',1149,'1'
1.840000e-05,8.400000e-08,107,'1',1081,'1'
1.840000e-05,9.000000e-08,101,'1',1021,'1'
1.840000e-05,9.500000e-08,96,'1',967,'1'
1.840000e-05,1.000000e-07,91,'1',919,'1'
1.840000e-05,1.050000e-07,87,'1',876,'1'
1.840000e-05,1.090000e-07,83,'1',836,'1'
1.840000e-05,1.140000e-07,79,'1',799,'1'
1.840000e-05,1.200000e-07,76,'1',765,'1'
1.840000e-05,1.250000e-07,72,'1',735,'1'
1.840000e-05,1.300000e-07,70,'1',707,'1'
1.840000e-05,1.350000e-07,67,'1',681,'1'
1.840000e-05,1.400000e-07,65,'1',656,'1'
1.840000e-05,1.450000e-07,63,'1',634,'1'
1.840000e-05,1.500000e-07,61,'1',613,'1'
1.840000e-05,1.550000e-07,58,'1',593,'1'
1.840000e-05,1.600000e-07,57,'1',574,'1'
1.840000e-05,1.640000e-07,55,'1',556,'1'
1.840000e-05,1.690000e-07,53,'1',540,'1'
1.840000e-05,1.750000e-07,52,'1',525,'1'
1.840000e-05,1.800000e-07,50,'1',510,'1'
1.840000e-05,1.850000e-07,49,'1',496,'1'
1.840000e-05,1.900000e-07,47,'1',483,'1'
1.840000e-05,1.950000e-07,46,'1',471,'1'
1.840000e-05,2.000000e-07,45,'1',459,'1'
1.840000e-05,2.050000e-07,44,'1',447,'1'
1.840000e-05,2.100000e-07,43,'1',437,'1'
1.840000e-05,2.150000e-07,42,'1',427,'1'
1.840000e-05,2.200000e-07,41,'1',417,'1'
1.840000e-05,2.250000e-07,40,'1',408,'1'
1.840000e-05,2.300000e-07,39,'1',399,'1'
1.840000e-05,2.350000e-07,38,'1',391,'1'
1.840000e-05,2.400000e-07,38,'1',382,'1'
1.840000e-05,2.450000e-07,36,'1',375,'1'
1.840000e-05,2.500000e-07,36,'1',367,'1'
1.840000e-05,2.550000e-07,35,'1',360,'1'
1.840000e-05,2.600000e-07,34,'1',353,'1'
1.840000e-05,2.650000e-07,34,'1',347,'1'
1.840000e-05,2.700000e-07,33,'1',340,'1'
1.840000e-05,2.750000e-07,33,'1',334,'1'
1.840000e-05,2.800000e-07,32,'1',328,'1'
1.840000e-05,2.850000e-07,31,'1',321,'1'
1.840000e-05,2.900000e-07,31,'1',317,'1'
1.840000e-05,2.950000e-07,30,'1',311,'1'
1.840000e-05,3.000000e-07,29,'1',306,'1'
1.840000e-05,3.050000e-07,29,'1',301,'1'
1.840000e-05,3.100000e-07,29,'1',296,'1'
1.840000e-05,3.150000e-07,29,'1',291,'1'
1.840000e-05,3.200000e-07,28,'1',287,'1'
1.840000e-05,3.250000e-07,28,'1',282,'1'
1.840000e-05,3.300000e-07,27,'1',278,'1'
1.840000e-05,3.350000e-07,27,'1',274,'1'
1.840000e-05,3.390000e-07,26,'1',269,'1'
1.840000e-05,3.450000e-07,26,'1',266,'1'
1.840000e-05,3.500000e-07,26,'0',262,'1'
1.840000e-05,3.550000e-07,25,'0',258,'1'
1.840000e-05,3.600000e-07,24,'1',255,'1'
1.840000e-05,3.650000e-07,25,'1',251,'1'
1.840000e-05,3.700000e-07,24,'0',248,'1'
1.840000e-05,3.750000e-07,24,'0',244,'1'
1.840000e-05,3.800000e-07,24,'1',241,'1'
1.840000e-05,3.850000e-07,23,'1',238,'1'
1.840000e-05,3.900000e-07,23,'0',234,'1'
1.840000e-05,3.950000e-07,22,'0',232,'1'
1.840000e-05,4.000000e-07,22,'1',229,'1'
1.840000e-05,4.050000e-07,22,'0',227,'1'
1.840000e-05,4.100000e-07,22,'0',224,'1'
1.840000e-05,4.150000e-07,21,'0',221,'1'
1.840000e-05,4.200000e-07,21,'1',218,'1'
1.840000e-05,4.250000e-07,20,'0',216,'0'
1.840000e-05,4.300000e-07,20,'0',212,'0'
1.840000e-05,4.350000e-07,20,'1',211,'1'
1.840000e-05,4.400000e-07,20,'1',208,'1'
1.840000e-05,4.450000e-07,19,'0',206,'0'
1.840000e-05,4.500000e-07,20,'0',204,'0'
1.840000e-05,4.540000e-07,19,'1',201,'1'
1.840000e-05,4.590000e-07,19,'1',199,'1'
1.840000e-05,4.640000e-07,19,'0',197,'0'
1.840000e-05,4.700000e-07,19,'0',195,'0'
1.840000e-05,4.750000e-07,18,'1',192,'1'
1.840000e-05,4.800000e-07,18,'1',191,'1'
1.840000e-05,4.850000e-07,18,'0',189,'0'
1.840000e-05,4.900000e-07,18,'0',187,'0'
1.840000e-05,4.950000e-07,18,'1',185,'1'
1.860000e-05,5.000000e-09,67,'1',18599,'1'
1.860000e-05,1.000000e-08,161,'1',9299,'1'
1.860000e-05,1.500000e-08,107,'1',6199,'1'
1.860000e-05,1.900000e-08,208,'1',4649,'1'
1.860000e-05,2.400000e-08,115,'1',3719,'1'
1.860000e-05,3.000000e-08,53,'1',3099,'1'
1.860000e-05,3.500000e-08,9,'1',2656,'1'
1.860000e-05,4.000000e-08,232,'1',2324,'1'
1.860000e-05,4.500000e-08,206,'1',2066,'1'
1.860000e-05,4.900000e-08,185,'1',1857,'1'
1.860000e-05,5.400000e-08,168,'1',1690,'1'
1.860000e-05,6.000000e-08,154,'1',1549,'1'
1.860000e-05,6.500000e-08,142,'1',1430,'1'
1.860000e-05,7.000000e-08,132,'1',1327,'1'
1.860000e-05,7.500000e-08,123,'1',1239,'1'
1.860000e-05,7.900000e-08,115,'1',1162,'1'
1.860000e-05,8.400000e-08,109,'1',1093,'1'
1.860000e-05,9.000000e-08,102,'1',1033,'1'
1.860000e-05,9.500000e-08,96,'1',978,'1'
1.860000e-05,1.000000e-07,92,'1',929,'1'
1.860000e-05,1.050000e-07,87,'1',884,'1'
1.860000e-05,1.090000e-07,84,'1',844,'1'
1.860000e-05,1.140000e-07,80,'1',807,'1'
1.860000e-05,1.200000e-07,76,'1',774,'1'
1.860000e-05,1.250000e-07,73,'1',743,'1'
1.860000e-05,1.300000e-07,70,'1',715,'1'
1.860000e-05,1.350000e-07,68,'1',688,'1'
1.860000e-05,1.400000e-07,65,'1',663,'1'
1.860000e-05,1.450000e-07,63,'1',640,'1'
1.860000e-05,1.500000e-07,61,'1',619,'1'
1.860000e-05,1.550000e-07,59,'1',599,'1'
1.860000e-05,1.600000e-07,57,'1',580,'1'
1.860000e-05,1.640000e-07,55,'1',563,'1'
1.860000e-05,1.690000e-07,54,'1',547,'1'
1.860000e-05,1.750000e-07,52,'1',531,'1'
1.860000e-05,1.800000e-07,50,'1',516,'1'
1.860000e-05,1.850000e-07,50,'1',502,'1'
1.860000e-05,1.900000e-07,48,'1',489,'1'
1.860000e-05,1.950000e-07,47,'1',476,'1'
1.860000e-05,2.000000e-07,46,'1',464,'1'
1.860000e-05,2.050000e-07,44,'1',453,'1'
1.860000e-05,2.100000e-07,43,'1',442,'1'
1.860000e-05,2.150000e-07,42,'1',431,'1'
1.860000e-05,2.200000e-07,41,'1',422,'1'
1.860000e-05,2.250000e-07,41,'1',412,'1'
1.860000e-05,2.300000e-07,40,'1',403,'1'
1.860000e-05,2.350000e-07,38,'1',395,'1'
1.860000e-05,2.400000e-07,38,'1',387,'1'
1.860000e-05,2.450000e-07,37,'1',379,'1'
1.860000e-05,2.500000e-07,36,'1',371,'1'
1.860000e-05,2.550000e-07,35,'1',363,'1'
1.860000e-05,2.600000e-07,35,'1',356,'1'
1.860000e-05,2.650000e-07,34,'1',350,'1'
1.860000e-05,2.700000e-07,34,'1',343,'1'
1.860000e-05,2.750000e-07,33,'1',337,'1'
1.860000e-05,2.800000e-07,32,'1',331,'1'
1.860000e-05,2.850000e-07,32,'1',325,'1'
1.860000e-05,2.900000e-07,31,'1',319,'1'
1.860000e-05,2.950000e-07,31,'1',314,'1'
1.860000e-05,3.000000e-07,30,'1',309,'1'
1.860000e-05,3.050000e-07,29,'1',304,'1'
1.860000e-05,3.100000e-07,29,'1',299,'1'
1.860000e-05,3.150000e-07,28,'1',295,'1'
1.860000e-05,3.200000e-07,28,'1',290,'1'
1.860000e-05,3.250000e-07,28,'1',285,'1'
1.860000e-05,3.300000e-07,27,'1',281,'1'
1.860000e-05,3.350000e-07,26,'1',276,'1'
1.860000e-05,3.390000e-07,26,'1',273,'1'
1.860000e-05,3.450000e-07,26,'0',269,'1'
1.860000e-05,3.500000e-07,25,'0',264,'1'
1.860000e-05,3.550000e-07,25,'1',261,'1'
1.860000e-05,3.600000e-07,25,'1',257,'1'
1.860000e-05,3.650000e-07,24,'1',254,'1'
1.860000e-05,3.700000e-07,24,'1',251,'1'
1.860000e-05,3.750000e-07,24,'1',247,'1'
1.860000e-05,3.800000e-07,24,'1',243,'1'
1.860000e-05,3.850000e-07,24,'1',240,'1'
1.860000e-05,3.900000e-07,23,'1',237,'1'
1.860000e-05,3.950000e-07,22,'1',235,'1'
1.860000e-05,4.000000e-07,22,'1',231,'1'
1.860000e-05,4.050000e-07,22,'0',228,'1'
1.860000e-05,4.100000e-07,21,'0',226,'1'
1.860000e-05,4.150000e-07,21,'0',223,'1'
1.860000e-05,4.200000e-07,21,'0',221,'0'
1.860000e-05,4.250000e-07,21,'0',218,'0'
1.860000e-05,4.300000e-07,21,'0',215,'0'
1.860000e-05,4.350000e-07,21,'0',213,'0'
1.860000e-05,4.400000e-07,20,'0',210,'0'
1.860000e-05,4.450000e-07,20,'0',208,'0'
1.860000e-05,4.500000e-07,20,'0',206,'0'
1.860000e-05,4.540000e-07,20,'0',204,'0'
1.860000e-05,4.590000e-07,19,'0',201,'0'
1.860000e-05,4.640000e-07,19,'0',199,'0'
1.860000e-05,4.700000e-07,19,'1',197,'1'
1.860000e-05,4.750000e-07,18,'1',195,'1'
1.860000e-05,4.800000e-07,18,'1',193,'1'
1.860000e-05,4.850000e-07,19,'1',190,'1'
1.860000e-05,4.900000e-07,18,'1',188,'1'
1.860000e-05,4.950000e-07,18,'1',187,'1'
1.880000e-05,5.000000e-09,87,'1',18799,'1'
1.880000e-05,1.000000e-08,171,'1',9399,'1'
1.880000e-05,1.500000e-08,113,'1',6266,'1'
1.880000e-05,1.900000e-08,214,'1',4700,'1'
1.880000e-05,2.400000e-08,119,'1',3759,'1'
1.880000e-05,3.000000e-08,57,'1',3132,'1'
1.880000e-05,3.500000e-08,12,'1',2684,'1'
1.880000e-05,4.000000e-08,234,'1',2349,'1'
1.880000e-05,4.500000e-08,208,'1',2088,'1'
1.880000e-05,4.900000e-08,187,'1',1879,'1'
1.880000e-05,5.400000e-08,170,'1',1708,'1'
1.880000e-05,6.000000e-08,156,'1',1565,'1'
1.880000e-05,6.500000e-08,144,'1',1445,'1'
1.880000e-05,7.000000e-08,133,'1',1342,'1'
1.880000e-05,7.500000e-08,125,'1',1252,'1'
1.880000e-05,7.900000e-08,117,'1',1174,'1'
1.880000e-05,8.400000e-08,110,'1',1105,'1'
1.880000e-05,9.000000e-08,104,'1',1043,'1'
1.880000e-05,9.500000e-08,98,'1',988,'1'
1.880000e-05,1.000000e-07,93,'1',939,'1'
1.880000e-05,1.050000e-07,88,'1',895,'1'
1.880000e-05,1.090000e-07,85,'1',854,'1'
1.880000e-05,1.140000e-07,81,'1',817,'1'
1.880000e-05,1.200000e-07,77,'1',783,'1'
1.880000e-05,1.250000e-07,74,'1',751,'1'
1.880000e-05,1.300000e-07,71,'1',722,'1'
1.880000e-05,1.350000e-07,68,'1',695,'1'
1.880000e-05,1.400000e-07,66,'1',670,'1'
1.880000e-05,1.450000e-07,64,'1',647,'1'
1.880000e-05,1.500000e-07,62,'1',625,'1'
1.880000e-05,1.550000e-07,59,'1',606,'1'
1.880000e-05,1.600000e-07,57,'1',587,'1'
1.880000e-05,1.640000e-07,56,'1',568,'1'
1.880000e-05,1.690000e-07,54,'1',552,'1'
1.880000e-05,1.750000e-07,52,'1',536,'1'
1.880000e-05,1.800000e-07,51,'1',521,'1'
1.880000e-05,1.850000e-07,50,'1',507,'1'
1.880000e-05,1.900000e-07,49,'1',494,'1'
1.880000e-05,1.950000e-07,48,'1',481,'1'
1.880000e-05,2.000000e-07,46,'1',469,'1'
1.880000e-05,2.050000e-07,45,'1',458,'1'
1.880000e-05,2.100000e-07,44,'1',447,'1'
1.880000e-05,2.150000e-07,43,'1',436,'1'
1.880000e-05,2.200000e-07,41,'1',426,'1'
1.880000e-05,2.250000e-07,40,'1',417,'1'
1.880000e-05,2.300000e-07,40,'1',408,'1'
1.880000e-05,2.350000e-07,39,'1',399,'1'
1.880000e-05,2.400000e-07,38,'1',391,'1'
1.880000e-05,2.450000e-07,37,'1',383,'1'
1.880000e-05,2.500000e-07,37,'1',375,'1'
1.880000e-05,2.550000e-07,36,'1',368,'1'
1.880000e-05,2.600000e-07,35,'1',360,'1'
1.880000e-05,2.650000e-07,34,'1',354,'1'
1.880000e-05,2.700000e-07,34,'1',347,'1'
1.880000e-05,2.750000e-07,34,'1',341,'1'
1.880000e-05,2.800000e-07,33,'1',335,'1'
1.880000e-05,2.850000e-07,32,'1',329,'1'
1.880000e-05,2.900000e-07,31,'1',323,'1'
1.880000e-05,2.950000e-07,31,'1',318,'1'
1.880000e-05,3.000000e-07,30,'1',312,'1'
1.880000e-05,3.050000e-07,30,'1',308,'1'
1.880000e-05,3.100000e-07,30,'1',302,'1'
1.880000e-05,3.150000e-07,28,'1',298,'1'
1.880000e-05,3.200000e-07,28,'1',293,'1'
1.880000e-05,3.250000e-07,28,'1',288,'1'
1.880000e-05,3.300000e-07,28,'1',284,'1'
1.880000e-05,3.350000e-07,27,'1',280,'1'
1.880000e-05,3.390000e-07,27,'1',275,'1'
1.880000e-05,3.450000e-07,26,'1',271,'1'
1.880000e-05,3.500000e-07,25,'0',267,'1'
1.880000e-05,3.550000e-07,26,'1',264,'1'
